order id,order date,country,city,region,subregion,customer id,industry,segment,product,sales,quantity,discount,profit
EMEA-2020-156244,2020-08-12,Germany,Hamburg,EMEA,EU-WEST,1028,Tech,Enterprise,ChatBot Plugin,47.96,5,20.0,4.2
EMEA-2020-156244,2020-08-12,Germany,Hamburg,EMEA,EU-WEST,1028,Tech,Enterprise,Data Smasher,158.93,7,20.0,41.72
EMEA-2020-156244,2020-08-12,Germany,Hamburg,EMEA,EU-WEST,1028,Tech,Enterprise,OneView,211.25,6,20.0,15.84
EMEA-2020-156244,2020-08-12,Germany,Hamburg,EMEA,EU-WEST,1028,Tech,Enterprise,Support,5.55,2,20.0,-1.04
EMEA-2020-156244,2020-08-12,Germany,Hamburg,EMEA,EU-WEST,1028,Tech,Enterprise,FinanceHub,2.95,1,20.0,1.0
AMER-2021-106362,2021-12-11,Mexico,Mexico City,AMER,LATAM,1026,Retail,SMB,ContactMatcher,10.33,3,70.0,-7.58
AMER-2023-168802,2023-11-04,Canada,Toronto,AMER,NAMER,1034,Energy,Strategic,ContactMatcher,18.37,4,20.0,5.97
EMEA-2023-146906,2023-03-14,United Kingdom,London,EMEA,UKIR,1071,Misc,SMB,Site Analytics,299.9,2,0.0,74.97
EMEA-2022-166380,2022-05-31,Spain,Valencia,EMEA,EU-WEST,1081,Communications,Strategic,SaaS Connector Pack - Gold,26.55,9,0.0,12.74
EMEA-2022-166380,2022-05-31,Spain,Valencia,EMEA,EU-WEST,1081,Communications,Strategic,Data Smasher,111.98,2,0.0,26.88
EMEA-2021-158911,2021-07-05,Sweden,Stockholm,EMEA,NOR,1016,Manufacturing,Strategic,SaaS Connector Pack,4.93,2,20.0,0.74
EMEA-2021-158911,2021-07-05,Sweden,Stockholm,EMEA,NOR,1016,Manufacturing,Strategic,FinanceHub,11.78,3,20.0,4.27
AMER-2020-103338,2020-03-11,United States,Aurora,AMER,NAMER,1010,Communications,SMB,ChatBot Plugin,7.98,3,0.0,2.07
AMER-2021-109169,2021-04-20,Brazil,São Paulo,AMER,LATAM,1070,Finance,SMB,SaaS Connector Pack - Gold,180.96,2,0.0,81.43
AMER-2023-167318,2023-07-27,United States,New York City,AMER,NAMER,1004,Tech,Strategic,Data Smasher,1649.95,5,0.0,659.98
AMER-2023-167318,2023-07-27,United States,New York City,AMER,NAMER,1004,Tech,Strategic,FinanceHub,362.35,3,20.0,45.29
AMER-2020-120313,2020-10-31,United States,Los Angeles,AMER,NAMER,1055,Healthcare,Enterprise,Site Analytics,73.58,2,20.0,8.28
AMER-2023-135419,2023-11-04,United States,Indianapolis,AMER,NAMER,1029,Healthcare,SMB,ContactMatcher,486.37,4,20.0,36.48
APJ-2022-128671,2022-08-12,Singapore,Singapore,APJ,APAC,1028,Tech,Enterprise,Support,32.4,5,0.0,15.55
APJ-2022-128671,2022-08-12,Singapore,Singapore,APJ,APAC,1028,Tech,Enterprise,ContactMatcher,41.86,7,0.0,19.26
APJ-2022-128671,2022-08-12,Singapore,Singapore,APJ,APAC,1028,Tech,Enterprise,ContactMatcher,77.56,2,0.0,35.68
AMER-2022-149335,2022-07-26,United States,Los Angeles,AMER,NAMER,1089,Consumer Products,Enterprise,ChatBot Plugin,37.17,9,0.0,11.15
APJ-2020-168312,2020-03-01,Japan,Tokyo,APJ,JAPN,1004,Tech,SMB,Marketing Suite - Gold,137.35,3,20.0,8.58
APJ-2020-168312,2020-03-01,Japan,Tokyo,APJ,JAPN,1004,Tech,SMB,ContactMatcher,376.51,3,30.0,-43.03
EMEA-2023-105935,2023-01-27,Finland,Espoo,EMEA,NOR,1094,Communications,SMB,SaaS Connector Pack,62.72,4,0.0,24.46
EMEA-2023-105935,2023-01-27,Finland,Espoo,EMEA,NOR,1094,Communications,SMB,Site Analytics,2939.93,7,0.0,764.38
APJ-2020-161508,2020-07-12,Japan,Hyogo,APJ,JAPN,1091,Tech,Enterprise,FinanceHub,512.36,3,30.0,-14.64
APJ-2020-161508,2020-07-12,Japan,Hyogo,APJ,JAPN,1091,Tech,Enterprise,Storage,3.49,2,20.0,0.57
APJ-2020-161508,2020-07-12,Japan,Hyogo,APJ,JAPN,1091,Tech,Enterprise,ChatBot Plugin,22.29,7,20.0,3.9
APJ-2020-161508,2020-07-12,Japan,Hyogo,APJ,JAPN,1091,Tech,Enterprise,Support,16.03,3,20.0,5.61
EMEA-2023-130904,2023-04-12,Sweden,Gothenburg,EMEA,NOR,1002,Healthcare,SMB,ChatBot Plugin,1.75,1,20.0,0.15
EMEA-2023-130904,2023-04-12,Sweden,Gothenburg,EMEA,NOR,1002,Healthcare,SMB,ChatBot Plugin,20.99,8,20.0,2.36
EMEA-2023-133620,2023-11-14,United Kingdom,London,EMEA,UKIR,1082,Finance,SMB,Marketing Suite - Gold,11.21,1,0.0,3.36
APJ-2021-142937,2021-12-05,Japan,Aichi,APJ,JAPN,1025,Retail,SMB,ChatBot Plugin,45.04,2,20.0,4.5
APJ-2022-149790,2022-09-27,Japan,Tokyo,APJ,JAPN,1008,Tech,SMB,ContactMatcher,15.62,2,80.0,-25.0
EMEA-2022-130778,2022-11-20,United Kingdom,Leeds,EMEA,UKIR,1030,Manufacturing,SMB,OneView,8.74,2,0.0,2.27
EMEA-2022-130778,2022-11-20,United Kingdom,Leeds,EMEA,UKIR,1030,Manufacturing,SMB,Support,44.75,5,0.0,20.58
EMEA-2023-144456,2023-09-09,Germany,Hanover,EMEA,EU-WEST,1087,Manufacturing,Enterprise,Marketing Suite - Gold,61.68,5,20.0,5.4
EMEA-2023-144456,2023-09-09,Germany,Hanover,EMEA,EU-WEST,1087,Manufacturing,Enterprise,Site Analytics,158.38,3,20.0,13.86
APJ-2023-103478,2023-07-22,Australia,Melbourne,APJ,ANZ,1064,Healthcare,Strategic,ContactMatcher,2.86,4,80.0,-4.58
APJ-2023-103478,2023-07-22,Australia,Melbourne,APJ,ANZ,1064,Healthcare,Strategic,ContactMatcher,94.19,7,80.0,-164.84
AMER-2023-118577,2023-10-07,Argentina,Buenos Aires,AMER,LATAM,1078,Finance,SMB,Support,143.7,3,0.0,68.98
AMER-2023-118577,2023-10-07,Argentina,Buenos Aires,AMER,LATAM,1078,Finance,SMB,Support,6.48,1,0.0,3.11
EMEA-2023-113572,2023-11-08,United Kingdom,London,EMEA,UKIR,1080,Finance,SMB,Data Smasher,7.88,4,0.0,2.52
APJ-2022-153269,2022-03-10,South Korea,Busan,APJ,APAC,1011,Finance,SMB,Marketing Suite - Gold,11.21,1,0.0,3.36
APJ-2022-153269,2022-03-10,South Korea,Busan,APJ,APAC,1011,Finance,SMB,FinanceHub,354.9,5,0.0,88.72
APJ-2022-153269,2022-03-10,South Korea,Busan,APJ,APAC,1011,Finance,SMB,Support,17.94,3,0.0,8.79
APJ-2022-153269,2022-03-10,South Korea,Busan,APJ,APAC,1011,Finance,SMB,ContactMatcher,51.8,4,0.0,23.31
APJ-2023-161655,2023-05-14,Philippines,Quezon City,APJ,APAC,1058,Energy,Enterprise,ContactMatcher,299.52,9,0.0,149.76
EMEA-2022-101469,2022-07-03,Spain,Valencia,EMEA,EU-WEST,1025,Retail,SMB,ChatBot Plugin,7.7,2,0.0,3.16
EMEA-2020-153087,2020-12-27,Portugal,Porto,EMEA,EU-WEST,1021,Consumer Products,Strategic,Support,23.92,4,0.0,11.72
EMEA-2020-153087,2020-12-27,Portugal,Porto,EMEA,EU-WEST,1021,Consumer Products,Strategic,Data Smasher,498.0,5,0.0,184.26
AMER-2023-135076,2023-04-14,United States,Long Beach,AMER,NAMER,1011,Finance,Strategic,FinanceHub,436.7,6,20.0,-38.21
EMEA-2020-161634,2020-11-14,Spain,Valencia,EMEA,EU-WEST,1022,Communications,SMB,Support,32.4,5,0.0,15.55
AMER-2023-141481,2023-06-12,United States,New York City,AMER,NAMER,1099,Finance,SMB,OneView,61.44,3,0.0,16.59
EMEA-2022-132549,2022-11-26,Portugal,Porto,EMEA,EU-WEST,1032,Finance,SMB,Marketing Suite - Gold,73.36,7,0.0,19.81
EMEA-2020-155544,2020-03-21,South Africa,Johannesburg,EMEA,MEA,1045,Manufacturing,SMB,FinanceHub,59.2,5,20.0,22.2
EMEA-2020-155544,2020-03-21,South Africa,Johannesburg,EMEA,MEA,1045,Manufacturing,SMB,SaaS Connector Pack,32.95,3,20.0,6.59
EMEA-2020-155544,2020-03-21,South Africa,Johannesburg,EMEA,MEA,1045,Manufacturing,SMB,FinanceHub,218.38,3,20.0,-10.92
APJ-2021-115238,2021-04-30,South Korea,Daegu,APJ,APAC,1073,Consumer Products,Strategic,SaaS Connector Pack,31.4,5,0.0,13.19
APJ-2021-115238,2021-04-30,South Korea,Daegu,APJ,APAC,1073,Consumer Products,Strategic,SaaS Connector Pack,9.48,1,0.0,3.79
APJ-2021-115238,2021-04-30,South Korea,Daegu,APJ,APAC,1073,Consumer Products,Strategic,Site Analytics,209.5,10,0.0,58.66
APJ-2021-115238,2021-04-30,South Korea,Daegu,APJ,APAC,1073,Consumer Products,Strategic,SaaS Connector Pack,24.3,5,0.0,10.45
APJ-2021-115238,2021-04-30,South Korea,Daegu,APJ,APAC,1073,Consumer Products,Strategic,Support,6.48,1,0.0,3.11
EMEA-2023-132199,2023-05-04,France,Paris,EMEA,EU-WEST,1065,Finance,Strategic,SaaS Connector Pack,32.45,2,20.0,7.3
EMEA-2023-132199,2023-05-04,France,Paris,EMEA,EU-WEST,1065,Finance,Strategic,ContactMatcher,26.39,4,70.0,-17.59
EMEA-2023-132199,2023-05-04,France,Paris,EMEA,EU-WEST,1065,Finance,Strategic,ContactMatcher,373.47,5,40.0,-112.04
EMEA-2023-132199,2023-05-04,France,Paris,EMEA,EU-WEST,1065,Finance,Strategic,ContactMatcher,64.2,5,70.0,-44.94
EMEA-2023-132199,2023-05-04,France,Paris,EMEA,EU-WEST,1065,Finance,Strategic,Storage,8.0,2,20.0,2.8
EMEA-2022-163174,2022-08-27,Finland,Espoo,EMEA,NOR,1078,Finance,SMB,SaaS Connector Pack,186.54,3,0.0,41.04
EMEA-2020-110555,2020-04-11,Netherlands,The Hague,EMEA,EU-WEST,1070,Finance,SMB,Marketing Suite - Gold,87.08,7,0.0,24.38
EMEA-2020-110555,2020-04-11,Netherlands,The Hague,EMEA,EU-WEST,1070,Finance,SMB,Site Analytics,105.58,2,20.0,9.24
EMEA-2020-110555,2020-04-11,Netherlands,The Hague,EMEA,EU-WEST,1070,Finance,SMB,Data Smasher,217.44,6,0.0,91.32
APJ-2023-147207,2023-01-03,Japan,Shizuoka,APJ,JAPN,1088,Consumer Products,SMB,ChatBot Plugin,31.74,2,20.0,3.97
APJ-2023-147207,2023-01-03,Japan,Shizuoka,APJ,JAPN,1088,Consumer Products,SMB,OneView,5.43,2,80.0,-13.58
APJ-2023-147207,2023-01-03,Japan,Shizuoka,APJ,JAPN,1088,Consumer Products,SMB,ContactMatcher,913.43,5,30.0,-169.64
APJ-2023-147207,2023-01-03,Japan,Shizuoka,APJ,JAPN,1088,Consumer Products,SMB,Marketing Suite - Gold,372.14,3,20.0,27.91
EMEA-2023-137631,2023-04-29,Germany,Nuremberg,EMEA,EU-WEST,1016,Manufacturing,SMB,Site Analytics,751.98,2,20.0,84.6
AMER-2023-157273,2023-01-31,Canada,Toronto,AMER,NAMER,1082,Finance,Enterprise,Site Analytics,604.77,4,20.0,60.48
AMER-2020-109918,2020-09-07,United States,Rochester,AMER,NAMER,1072,Tech,Strategic,Support,27.36,4,0.0,7.39
AMER-2020-109918,2020-09-07,United States,Rochester,AMER,NAMER,1072,Tech,Strategic,Support,20.56,2,0.0,9.66
AMER-2020-109918,2020-09-07,United States,Rochester,AMER,NAMER,1072,Tech,Strategic,ContactMatcher,83.92,5,20.0,31.47
AMER-2022-118745,2022-06-12,United States,New York City,AMER,NAMER,1099,Finance,SMB,ContactMatcher,902.71,3,20.0,33.85
AMER-2022-163972,2022-10-18,United States,Philadelphia,AMER,NAMER,1023,Energy,Enterprise,Marketing Suite,120.67,2,15.0,21.29
APJ-2020-165393,2020-12-27,Japan,Saitama,APJ,JAPN,1032,Finance,SMB,ContactMatcher,4.98,1,80.0,-8.47
AMER-2022-113726,2022-11-25,Canada,Toronto,AMER,NAMER,1047,Retail,Enterprise,SaaS Connector Pack,82.26,3,0.0,33.73
AMER-2022-152940,2022-11-11,United States,Los Angeles,AMER,NAMER,1068,Finance,SMB,Marketing Suite - Gold,29.74,1,0.0,4.46
AMER-2021-158701,2021-01-05,United States,Los Angeles,AMER,NAMER,1072,Tech,Enterprise,OneView,87.36,6,0.0,23.59
AMER-2021-158701,2021-01-05,United States,Los Angeles,AMER,NAMER,1072,Tech,Enterprise,ContactMatcher,56.16,6,20.0,17.55
EMEA-2023-156272,2023-03-22,Germany,Nuremberg,EMEA,EU-WEST,1003,Finance,Strategic,OneView,64.38,1,20.0,8.05
APJ-2021-162964,2021-11-12,Japan,Tokyo,APJ,JAPN,1035,Finance,Strategic,Marketing Suite - Gold,64.78,1,20.0,-14.58
APJ-2021-162964,2021-11-12,Japan,Tokyo,APJ,JAPN,1035,Finance,Strategic,Support,15.55,3,20.0,5.64
APJ-2021-162964,2021-11-12,Japan,Tokyo,APJ,JAPN,1035,Finance,Strategic,SaaS Connector Pack - Gold,223.89,7,20.0,69.96
APJ-2020-103527,2020-09-09,Australia,Sydney,APJ,ANZ,1022,Communications,SMB,Support,10.9,3,20.0,3.4
AMER-2022-134544,2022-03-18,United States,Los Angeles,AMER,NAMER,1045,Manufacturing,SMB,Site Analytics,84.78,2,20.0,-20.14
APJ-2022-163048,2022-02-08,Japan,Tokyo,APJ,JAPN,1067,Consumer Products,Strategic,FinanceHub,241.5,4,30.0,0.0
EMEA-2022-145135,2022-11-27,Saudi Arabia,Jeddah,EMEA,MEA,1048,Retail,Enterprise,Data Smasher,59.97,3,0.0,14.99
EMEA-2022-145135,2022-11-27,Saudi Arabia,Jeddah,EMEA,MEA,1048,Retail,Enterprise,Support,13.36,2,0.0,6.41
AMER-2023-137582,2023-09-05,United States,San Diego,AMER,NAMER,1078,Finance,Strategic,ContactMatcher,11.81,3,20.0,4.13
EMEA-2021-149601,2021-05-28,Saudi Arabia,Dhahran,EMEA,MEA,1019,Tech,SMB,Marketing Suite - Gold,16.24,1,0.0,2.44
EMEA-2021-149601,2021-05-28,Saudi Arabia,Dhahran,EMEA,MEA,1019,Tech,SMB,Marketing Suite - Gold,77.55,5,0.0,21.71
AMER-2020-139423,2020-11-01,Argentina,Buenos Aires,AMER,LATAM,1063,Consumer Products,Strategic,OneView,76.12,2,0.0,22.07
AMER-2022-102596,2022-12-28,Mexico,Guadalajara,AMER,LATAM,1057,Retail,Enterprise,Storage,17.18,6,20.0,6.23
AMER-2023-153227,2023-12-05,United States,New York City,AMER,NAMER,1076,Tech,Strategic,Support,11.76,2,0.0,5.76
EMEA-2023-110625,2023-12-24,Saudi Arabia,Riyadh,EMEA,MEA,1087,Manufacturing,Enterprise,SaaS Connector Pack,27.46,2,0.0,9.89
APJ-2022-142594,2022-12-02,South Korea,Daegu,APJ,APAC,1009,Manufacturing,SMB,Site Analytics,137.94,3,0.0,35.86
APJ-2022-142594,2022-12-02,South Korea,Daegu,APJ,APAC,1009,Manufacturing,SMB,SaaS Connector Pack,111.15,5,0.0,48.91
APJ-2022-142594,2022-12-02,South Korea,Seoul,APJ,APAC,1009,Manufacturing,SMB,OneView,901.95,3,0.0,297.64
APJ-2022-142594,2022-12-02,South Korea,Seoul,APJ,APAC,1009,Manufacturing,SMB,ContactMatcher,366.01,3,30.0,-47.06
EMEA-2020-152254,2020-06-30,Sweden,Stockholm,EMEA,NOR,1015,Tech,SMB,Support,310.69,7,20.0,108.74
APJ-2020-120236,2020-09-03,Japan,Tokyo,APJ,JAPN,1057,Retail,Enterprise,ContactMatcher,7.68,5,80.0,-11.52
AMER-2023-120061,2023-11-03,Mexico,Toluca,AMER,LATAM,1036,Transportation,Enterprise,FinanceHub,155.37,2,30.0,-35.51
AMER-2021-133837,2021-04-13,Chile,Santiago,AMER,LATAM,1007,Healthcare,SMB,Marketing Suite - Gold,10.74,1,20.0,0.81
EMEA-2021-110814,2021-12-05,United Kingdom,London,EMEA,UKIR,1010,Communications,SMB,ContactMatcher,232.4,5,20.0,78.44
EMEA-2021-110814,2021-12-05,United Kingdom,London,EMEA,UKIR,1010,Communications,SMB,FinanceHub,164.65,3,10.0,12.81
EMEA-2021-110814,2021-12-05,United Kingdom,London,EMEA,UKIR,1010,Communications,SMB,Support,22.68,2,0.0,11.11
AMER-2022-154067,2022-02-01,United States,New York City,AMER,NAMER,1028,Tech,Strategic,Support,105.52,4,0.0,48.54
APJ-2023-140480,2023-07-09,Philippines,Quezon City,APJ,APAC,1090,Transportation,Strategic,SaaS Connector Pack,83.92,4,0.0,5.87
APJ-2023-140480,2023-07-09,Philippines,Quezon City,APJ,APAC,1090,Transportation,Strategic,Data Smasher,141.9,5,0.0,58.18
APJ-2023-140480,2023-07-09,Philippines,Quezon City,APJ,APAC,1090,Transportation,Strategic,SaaS Connector Pack,39.98,2,0.0,9.2
APJ-2023-140480,2023-07-09,Philippines,Quezon City,APJ,APAC,1090,Transportation,Strategic,ChatBot Plugin,28.91,7,0.0,8.67
APJ-2023-140480,2023-07-09,Philippines,Quezon City,APJ,APAC,1090,Transportation,Strategic,ChatBot Plugin,174.95,5,0.0,45.49
AMER-2021-134082,2021-12-11,United States,Anaheim,AMER,NAMER,1066,Tech,Enterprise,ContactMatcher,110.53,4,20.0,38.68
EMEA-2022-130820,2022-11-16,Sweden,Gothenburg,EMEA,NOR,1028,Tech,Strategic,ContactMatcher,630.02,4,40.0,-199.51
EMEA-2022-159765,2022-05-10,Spain,Madrid,EMEA,EU-WEST,1007,Healthcare,SMB,ChatBot Plugin,27.86,7,0.0,9.19
APJ-2023-132290,2023-03-11,Japan,Aichi,APJ,JAPN,1089,Consumer Products,SMB,ContactMatcher,933.41,4,30.0,-173.35
APJ-2022-147109,2022-12-18,Japan,Hyogo,APJ,JAPN,1057,Retail,Strategic,Support,51.84,10,20.0,18.14
APJ-2022-147109,2022-12-18,Japan,Hyogo,APJ,JAPN,1057,Retail,Strategic,Data Smasher,165.6,3,20.0,-6.21
EMEA-2023-107265,2023-04-07,Netherlands,Amsterdam,EMEA,EU-WEST,1013,Energy,Enterprise,Support,106.32,3,0.0,49.97
AMER-2023-118199,2023-05-10,Canada,Toronto,AMER,NAMER,1032,Finance,Enterprise,ContactMatcher,147.92,5,20.0,46.22
AMER-2023-118199,2023-05-10,Canada,Toronto,AMER,NAMER,1032,Finance,Enterprise,Marketing Suite - Gold,104.28,3,0.0,26.07
AMER-2023-118199,2023-05-10,Canada,Toronto,AMER,NAMER,1032,Finance,Enterprise,ContactMatcher,286.85,1,0.0,63.11
AMER-2023-118199,2023-05-10,Canada,Toronto,AMER,NAMER,1032,Finance,Enterprise,Marketing Suite - Gold,66.96,4,0.0,2.68
AMER-2023-118199,2023-05-10,Canada,Toronto,AMER,NAMER,1032,Finance,Enterprise,Data Smasher,199.98,2,0.0,87.99
AMER-2023-150091,2023-10-13,Argentina,Buenos Aires,AMER,LATAM,1052,Transportation,SMB,Data Smasher,45.0,3,0.0,4.95
AMER-2023-150091,2023-10-13,Argentina,Buenos Aires,AMER,LATAM,1052,Transportation,SMB,Storage,17.9,5,0.0,8.77
AMER-2023-150091,2023-10-13,Argentina,Buenos Aires,AMER,LATAM,1052,Transportation,SMB,SaaS Connector Pack,40.48,2,0.0,17.41
AMER-2023-150091,2023-10-13,Argentina,Buenos Aires,AMER,LATAM,1052,Transportation,SMB,Marketing Suite,2154.9,5,0.0,129.29
AMER-2022-137652,2022-08-29,Mexico,Guadalajara,AMER,LATAM,1081,Communications,Strategic,ContactMatcher,18.43,8,70.0,-12.29
EMEA-2021-128356,2021-10-02,Russia,Moscow,EMEA,EU-EAST,1088,Consumer Products,SMB,Support,10.94,2,20.0,0.96
AMER-2023-167017,2023-11-24,Brazil,Brasília,AMER,LATAM,1081,Communications,SMB,Support,4.36,2,0.0,0.17
AMER-2023-132220,2023-11-13,Chile,Puente Alto,AMER,LATAM,1009,Manufacturing,Strategic,Data Smasher,62.35,6,20.0,-10.91
EMEA-2022-118129,2022-12-20,France,Lyon,EMEA,EU-WEST,1096,Retail,SMB,SaaS Connector Pack,303.92,5,20.0,-30.39
EMEA-2020-113124,2020-03-30,Luxembourg,Luxembourg,EMEA,EU-WEST,1030,Manufacturing,SMB,Marketing Suite - Gold,129.3,2,0.0,6.46
APJ-2023-155621,2023-11-09,China,Beijing,APJ,APAC,1067,Consumer Products,Strategic,SaaS Connector Pack,274.2,10,0.0,112.42
APJ-2020-127635,2020-09-14,Japan,Hiroshima,APJ,JAPN,1061,Energy,Strategic,Storage,6.05,4,20.0,-1.36
APJ-2020-127635,2020-09-14,Japan,Hiroshima,APJ,JAPN,1061,Energy,Strategic,Support,6.85,2,20.0,2.14
APJ-2020-127635,2020-09-14,Japan,Hiroshima,APJ,JAPN,1061,Energy,Strategic,SaaS Connector Pack,9.96,5,60.0,-6.72
APJ-2020-127635,2020-09-14,Japan,Hiroshima,APJ,JAPN,1061,Energy,Strategic,ContactMatcher,8.55,2,80.0,-13.68
EMEA-2021-151470,2021-09-20,Israel,Tel Aviv,EMEA,EU-EAST,1073,Consumer Products,SMB,ContactMatcher,45.58,11,20.0,16.52
AMER-2021-112823,2021-12-10,Mexico,Tijuana,AMER,LATAM,1048,Retail,SMB,Data Smasher,25.49,2,20.0,4.46
AMER-2020-108861,2020-05-28,Canada,Toronto,AMER,NAMER,1067,Consumer Products,SMB,ContactMatcher,136.96,4,20.0,51.36
APJ-2023-114370,2023-03-15,Australia,Sydney,APJ,ANZ,1075,Consumer Products,Strategic,Site Analytics,49.62,2,20.0,4.96
AMER-2022-158302,2022-12-09,Mexico,Mexico City,AMER,LATAM,1087,Manufacturing,Enterprise,Support,10.58,3,20.0,3.44
AMER-2023-145779,2023-05-07,Chile,Santiago,AMER,LATAM,1065,Finance,SMB,Support,84.42,4,20.0,27.44
EMEA-2022-155173,2022-03-07,France,Paris,EMEA,EU-WEST,1087,Manufacturing,Enterprise,Site Analytics,431.94,2,40.0,-71.99
EMEA-2022-155173,2022-03-07,France,Paris,EMEA,EU-WEST,1087,Manufacturing,Enterprise,ContactMatcher,2.04,1,70.0,-1.5
EMEA-2022-155173,2022-03-07,France,Paris,EMEA,EU-WEST,1087,Manufacturing,Enterprise,Site Analytics,68.24,3,40.0,-12.51
EMEA-2023-125451,2023-10-24,Norway,Oslo,EMEA,NOR,1057,Retail,Strategic,ContactMatcher,240.74,4,30.0,-13.76
EMEA-2023-125451,2023-10-24,Norway,Oslo,EMEA,NOR,1057,Retail,Strategic,SaaS Connector Pack,35.0,4,0.0,14.7
EMEA-2023-125451,2023-10-24,Norway,Oslo,EMEA,NOR,1057,Retail,Strategic,SaaS Connector Pack,210.68,2,0.0,50.56
EMEA-2023-125451,2023-10-24,Norway,Oslo,EMEA,NOR,1057,Retail,Strategic,ContactMatcher,637.9,3,30.0,-127.58
EMEA-2023-125451,2023-10-24,Norway,Oslo,EMEA,NOR,1057,Retail,Strategic,Support,43.44,8,0.0,21.29
EMEA-2023-125451,2023-10-24,Norway,Oslo,EMEA,NOR,1057,Retail,Strategic,OneView,2.22,1,0.0,0.67
AMER-2020-131387,2020-04-28,United States,Los Angeles,AMER,NAMER,1036,Transportation,SMB,Site Analytics,1679.96,5,20.0,126.0
APJ-2022-125087,2022-04-19,Japan,Tokyo,APJ,JAPN,1072,Tech,Strategic,FinanceHub,344.37,4,30.0,-93.47
APJ-2022-125087,2022-04-19,Japan,Tokyo,APJ,JAPN,1072,Tech,Strategic,Marketing Suite - Gold,1554.94,3,20.0,77.75
APJ-2022-125087,2022-04-19,Japan,Tokyo,APJ,JAPN,1072,Tech,Strategic,SaaS Connector Pack,127.88,5,60.0,-67.14
AMER-2022-154081,2022-05-23,United States,New York City,AMER,NAMER,1005,Finance,Strategic,Site Analytics,222.38,2,20.0,22.24
APJ-2023-118556,2023-05-29,Australia,Sydney,APJ,ANZ,1086,Tech,Strategic,FinanceHub,106.87,3,30.0,-29.01
APJ-2023-118556,2023-05-29,Australia,Sydney,APJ,ANZ,1086,Tech,Strategic,ContactMatcher,3.56,3,80.0,-6.24
APJ-2020-126200,2020-08-25,Japan,Tokyo,APJ,JAPN,1007,Healthcare,SMB,ContactMatcher,25.68,3,80.0,-39.8
APJ-2020-126200,2020-08-25,Japan,Tokyo,APJ,JAPN,1007,Healthcare,SMB,ContactMatcher,12.38,3,80.0,-19.81
EMEA-2020-146500,2020-08-30,Saudi Arabia,Dhahran,EMEA,MEA,1047,Retail,SMB,ContactMatcher,25.3,5,0.0,11.89
EMEA-2020-146500,2020-08-30,Saudi Arabia,Dhahran,EMEA,MEA,1047,Retail,SMB,Marketing Suite - Gold,95.94,3,0.0,9.59
AMER-2021-169537,2021-09-03,Brazil,Belo Horizonte,AMER,LATAM,1067,Consumer Products,SMB,FinanceHub,7.5,2,0.0,3.6
APJ-2020-100881,2020-03-28,New Zealand,Auckland,APJ,ANZ,1083,Misc,Enterprise,Site Analytics,302.38,3,20.0,22.68
EMEA-2021-144043,2021-05-10,Russia,St Petersburg,EMEA,EU-EAST,1051,Tech,SMB,Data Smasher,46.69,4,20.0,-2.92
EMEA-2021-116512,2021-04-09,United Kingdom,London,EMEA,UKIR,1073,Consumer Products,SMB,Marketing Suite - Gold,17.94,3,0.0,3.05
EMEA-2021-101000,2021-04-09,Saudi Arabia,Dhahran,EMEA,MEA,1080,Finance,SMB,OneView,370.14,3,0.0,144.35
AMER-2022-168557,2022-09-20,United States,Los Angeles,AMER,NAMER,1026,Retail,Strategic,ContactMatcher,8.93,2,20.0,3.12
APJ-2022-164196,2022-11-12,India,Chennai,APJ,IND,1080,Finance,Strategic,ContactMatcher,2678.94,6,0.0,241.1
EMEA-2023-132031,2023-04-24,South Africa,Johannesburg,EMEA,MEA,1014,Manufacturing,Enterprise,Marketing Suite,387.14,4,20.0,-14.52
EMEA-2023-132031,2023-04-24,South Africa,Johannesburg,EMEA,MEA,1014,Manufacturing,Enterprise,Data Smasher,45.41,2,20.0,11.92
EMEA-2023-132031,2023-04-24,South Africa,Johannesburg,EMEA,MEA,1014,Manufacturing,Enterprise,SaaS Connector Pack,77.95,3,20.0,-11.69
EMEA-2023-132031,2023-04-24,South Africa,Johannesburg,EMEA,MEA,1014,Manufacturing,Enterprise,FinanceHub,3.0,1,20.0,1.05
EMEA-2021-169733,2021-10-22,Germany,Frankfurt,EMEA,EU-WEST,1072,Tech,SMB,Marketing Suite - Gold,9.95,1,20.0,1.0
EMEA-2023-169404,2023-04-10,France,Nantes,EMEA,EU-WEST,1012,Finance,Strategic,ContactMatcher,37.9,4,70.0,-29.05
EMEA-2023-169404,2023-04-10,France,Nantes,EMEA,EU-WEST,1012,Finance,Strategic,Support,65.58,2,20.0,23.77
AMER-2023-134880,2023-10-28,Chile,Antofagasta,AMER,LATAM,1055,Healthcare,Enterprise,Support,44.78,1,20.0,16.23
EMEA-2021-145758,2021-10-30,United Kingdom,London,EMEA,UKIR,1013,Energy,Strategic,Big Ol Database,1035.8,4,0.0,269.31
AMER-2023-158736,2023-12-19,United States,Los Angeles,AMER,NAMER,1056,Energy,Enterprise,ChatBot Plugin,5.76,2,0.0,1.67
AMER-2022-119270,2022-03-13,United States,New York City,AMER,NAMER,1080,Finance,SMB,Support,19.98,2,0.0,8.99
AMER-2020-109890,2020-07-21,Costa Rica,San José,AMER,LATAM,1060,Retail,SMB,Site Analytics,35.98,2,0.0,10.07
EMEA-2022-138583,2022-05-25,France,Paris,EMEA,EU-WEST,1008,Tech,Enterprise,ChatBot Plugin,16.66,3,20.0,3.33
